"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness"
"1120098710708","1120098710708_216139","4","216139","Eastern Province","2.5","27.0","ADM1","first-order administrative division","6295630|6255146|CD|09","Earth|Africa|Congo|Eastern Province","1","1"
"1120091254341","1120091254341_206938","4","206938","Nord Kivu","-0.66667","28.75","ADM1","first-order administrative division","6295630|6255146|CD|11","Earth|Africa|DR Congo|Nord Kivu","1","1"
"1120091254341","1120091254341_205413","4","205413","South Kivu","-3.16667","28.25","ADM1","first-order administrative division","6295630|6255146|CD|12","Earth|Africa|DR Congo|South Kivu","1","1"
"1120091254435","1120091254435_205703","4","205703","Katanga Province","-9.0","26.0","ADM1","first-order administrative division","6295630|6255146|CD|05","Earth|Africa|DR Congo|Katanga Province","1","1"
"1120098711865","1120098711865_216661","4","216661","Province de l’Équateur","1.0","20.5","ADM1","first-order administrative division","6295630|6255146|CD|02","Earth|Africa|DR Congo|Province de l’Équateur","1","1"
"1120098710785","1120098710785_2317277","4","2317277","Province du Bas-Congo","-5.33333","14.33333","ADM1","first-order administrative division","6295630|6255146|CD|08","Earth|Africa|Congo|Province du Bas-Congo","1","1"
"1120091052385","1120091052385_205413","4","205413","South Kivu","-3.16667","28.25","ADM1","first-order administrative division","6295630|6255146|CD|12","Earth|Africa|DR Congo|South Kivu","1","1"
"1120098711617","1120098711617_2314300","4","2314300","Kinshasa City","-4.375","15.97","ADM1","first-order administrative division","6295630|6255146|CD|06","Earth|Africa|DR Congo|Kinshasa City","1","1"
"11200955235030","11200955235030_2314300","4","2314300","Kinshasa City","-4.375","15.97","ADM1","first-order administrative division","6295630|6255146|CD|06","Earth|Africa|DR Congo|Kinshasa City","1","1"
"1120098731871","1120098731871_2317277","4","2317277","Province du Bas-Congo","-5.33333","14.33333","ADM1","first-order administrative division","6295630|6255146|CD|08","Earth|Africa|Congo|Province du Bas-Congo","1","1"
"1120098710388","1120098710388_2314300","4","2314300","Kinshasa City","-4.375","15.97","ADM1","first-order administrative division","6295630|6255146|CD|06","Earth|Africa|DR Congo|Kinshasa City","1","1"
"112009878795","112009878795_209610","4","209610","Province du Maniema","-3.0","26.0","ADM1","first-order administrative division","6295630|6255146|CD|10","Earth|Africa|DR Congo|Province du Maniema","1","1"
"11200955236969","11200955236969_2314300","4","2314300","Kinshasa City","-4.375","15.97","ADM1","first-order administrative division","6295630|6255146|CD|06","Earth|Africa|DR Congo|Kinshasa City","1","1"
"1120098715277","1120098715277_206938","4","206938","Nord Kivu","-0.66667","28.75","ADM1","first-order administrative division","6295630|6255146|CD|11","Earth|Africa|DR Congo|Nord Kivu","1","1"
"1120098715277","1120098715277_205413","4","205413","South Kivu","-3.16667","28.25","ADM1","first-order administrative division","6295630|6255146|CD|12","Earth|Africa|DR Congo|South Kivu","1","1"
"112009878773","112009878773_2317277","4","2317277","Province du Bas-Congo","-5.33333","14.33333","ADM1","first-order administrative division","6295630|6255146|CD|08","Earth|Africa|Congo|Province du Bas-Congo","1","1"
"112009878773","112009878773_214139","4","214139","Province du Kasaï-Occidental","-5.33333","21.58333","ADM1","first-order administrative division","6295630|6255146|CD|03","Earth|Africa|DR Congo|Province du Kasaï-Occidental","1","1"
"112009878773","112009878773_2314300","4","2314300","Kinshasa City","-4.375","15.97","ADM1","first-order administrative division","6295630|6255146|CD|06","Earth|Africa|DR Congo|Kinshasa City","1","1"
"1120098710386","1120098710386_2314300","4","2314300","Kinshasa City","-4.375","15.97","ADM1","first-order administrative division","6295630|6255146|CD|06","Earth|Africa|DR Congo|Kinshasa City","1","1"
"11200955234989","11200955234989_206938","4","206938","Nord Kivu","-0.66667","28.75","ADM1","first-order administrative division","6295630|6255146|CD|11","Earth|Africa|DR Congo|Nord Kivu","1","1"
"1120098712044","1120098712044_209610","4","209610","Province du Maniema","-3.0","26.0","ADM1","first-order administrative division","6295630|6255146|CD|10","Earth|Africa|DR Congo|Province du Maniema","1","1"
"1120098712045","1120098712045_205413","4","205413","South Kivu","-3.16667","28.25","ADM1","first-order administrative division","6295630|6255146|CD|12","Earth|Africa|DR Congo|South Kivu","1","1"
"1120098715147","1120098715147_2317396","4","2317396","Bandundu Province","-4.0","18.0","ADM1","first-order administrative division","6295630|6255146|CD|01","Earth|Africa|DR Congo|Bandundu Province","1","1"
"1120098715147","1120098715147_2317277","4","2317277","Province du Bas-Congo","-5.33333","14.33333","ADM1","first-order administrative division","6295630|6255146|CD|08","Earth|Africa|Congo|Province du Bas-Congo","1","1"
"1120098715147","1120098715147_2314300","4","2314300","Kinshasa City","-4.375","15.97","ADM1","first-order administrative division","6295630|6255146|CD|06","Earth|Africa|DR Congo|Kinshasa City","1","1"
"1120094039193","1120094039193_206938","4","206938","Nord Kivu","-0.66667","28.75","ADM1","first-order administrative division","6295630|6255146|CD|11","Earth|Africa|DR Congo|Nord Kivu","1","1"
"1120094039193","1120094039193_216139","4","216139","Eastern Province","2.5","27.0","ADM1","first-order administrative division","6295630|6255146|CD|09","Earth|Africa|Congo|Eastern Province","1","1"
"1120094039193","1120094039193_205413","4","205413","South Kivu","-3.16667","28.25","ADM1","first-order administrative division","6295630|6255146|CD|12","Earth|Africa|DR Congo|South Kivu","1","1"
"1120098712040","1120098712040_2317396","4","2317396","Bandundu Province","-4.0","18.0","ADM1","first-order administrative division","6295630|6255146|CD|01","Earth|Africa|DR Congo|Bandundu Province","1","1"
"11200955234986","11200955234986_2314300","4","2314300","Kinshasa City","-4.375","15.97","ADM1","first-order administrative division","6295630|6255146|CD|06","Earth|Africa|DR Congo|Kinshasa City","1","1"
"112009761019","112009761019_2317396","4","2317396","Bandundu Province","-4.0","18.0","ADM1","first-order administrative division","6295630|6255146|CD|01","Earth|Africa|DR Congo|Bandundu Province","1","1"
"1120098732257","1120098732257_205703","4","205703","Katanga Province","-9.0","26.0","ADM1","first-order administrative division","6295630|6255146|CD|05","Earth|Africa|DR Congo|Katanga Province","1","1"
"1120098732257","1120098732257_214138","4","214138","Province du Kasaï-Oriental","-4.5","24.0","ADM1","first-order administrative division","6295630|6255146|CD|04","Earth|Africa|DR Congo|Province du Kasaï-Oriental","1","1"
"1120098712338","1120098712338_2314300","4","2314300","Kinshasa City","-4.375","15.97","ADM1","first-order administrative division","6295630|6255146|CD|06","Earth|Africa|DR Congo|Kinshasa City","1","1"
"1120098712338","1120098712338_209610","4","209610","Province du Maniema","-3.0","26.0","ADM1","first-order administrative division","6295630|6255146|CD|10","Earth|Africa|DR Congo|Province du Maniema","1","1"
"1120098712338","1120098712338_205413","4","205413","South Kivu","-3.16667","28.25","ADM1","first-order administrative division","6295630|6255146|CD|12","Earth|Africa|DR Congo|South Kivu","1","1"
"1120098736870","1120098736870_2317396","4","2317396","Bandundu Province","-4.0","18.0","ADM1","first-order administrative division","6295630|6255146|CD|01","Earth|Africa|DR Congo|Bandundu Province","1","1"
"1120098736870","1120098736870_216661","4","216661","Province de l’Équateur","1.0","20.5","ADM1","first-order administrative division","6295630|6255146|CD|02","Earth|Africa|DR Congo|Province de l’Équateur","1","1"
"1120098736870","1120098736870_214138","4","214138","Province du Kasaï-Oriental","-4.5","24.0","ADM1","first-order administrative division","6295630|6255146|CD|04","Earth|Africa|DR Congo|Province du Kasaï-Oriental","1","1"
"1120098736870","1120098736870_205703","4","205703","Katanga Province","-9.0","26.0","ADM1","first-order administrative division","6295630|6255146|CD|05","Earth|Africa|DR Congo|Katanga Province","1","1"
"1120098736870","1120098736870_209610","4","209610","Province du Maniema","-3.0","26.0","ADM1","first-order administrative division","6295630|6255146|CD|10","Earth|Africa|DR Congo|Province du Maniema","1","1"
"1120098736870","1120098736870_216139","4","216139","Eastern Province","2.5","27.0","ADM1","first-order administrative division","6295630|6255146|CD|09","Earth|Africa|Congo|Eastern Province","1","1"
"1120098712337","1120098712337_2317396","4","2317396","Bandundu Province","-4.0","18.0","ADM1","first-order administrative division","6295630|6255146|CD|01","Earth|Africa|DR Congo|Bandundu Province","1","1"
"1120098712337","1120098712337_2317277","4","2317277","Province du Bas-Congo","-5.33333","14.33333","ADM1","first-order administrative division","6295630|6255146|CD|08","Earth|Africa|Congo|Province du Bas-Congo","1","1"
"1120098712337","1120098712337_214138","4","214138","Province du Kasaï-Oriental","-4.5","24.0","ADM1","first-order administrative division","6295630|6255146|CD|04","Earth|Africa|DR Congo|Province du Kasaï-Oriental","1","1"
"1120098712337","1120098712337_205703","4","205703","Katanga Province","-9.0","26.0","ADM1","first-order administrative division","6295630|6255146|CD|05","Earth|Africa|DR Congo|Katanga Province","1","1"
"1120098712337","1120098712337_209610","4","209610","Province du Maniema","-3.0","26.0","ADM1","first-order administrative division","6295630|6255146|CD|10","Earth|Africa|DR Congo|Province du Maniema","1","1"
"1120098712337","1120098712337_216139","4","216139","Eastern Province","2.5","27.0","ADM1","first-order administrative division","6295630|6255146|CD|09","Earth|Africa|Congo|Eastern Province","1","1"
"1120097624861","1120097624861_2314300","4","2314300","Kinshasa City","-4.375","15.97","ADM1","first-order administrative division","6295630|6255146|CD|06","Earth|Africa|DR Congo|Kinshasa City","1","1"
"1120098711757","1120098711757_205703","4","205703","Katanga Province","-9.0","26.0","ADM1","first-order administrative division","6295630|6255146|CD|05","Earth|Africa|DR Congo|Katanga Province","1","1"
"1120098711757","1120098711757_2314300","4","2314300","Kinshasa City","-4.375","15.97","ADM1","first-order administrative division","6295630|6255146|CD|06","Earth|Africa|DR Congo|Kinshasa City","1","1"
"11200955235028","11200955235028_2314300","4","2314300","Kinshasa City","-4.375","15.97","ADM1","first-order administrative division","6295630|6255146|CD|06","Earth|Africa|DR Congo|Kinshasa City","1","1"
"11200955233522","11200955233522_206938","4","206938","Nord Kivu","-0.66667","28.75","ADM1","first-order administrative division","6295630|6255146|CD|11","Earth|Africa|DR Congo|Nord Kivu","1","1"
"11200912512173","11200912512173_2317396","4","2317396","Bandundu Province","-4.0","18.0","ADM1","first-order administrative division","6295630|6255146|CD|01","Earth|Africa|DR Congo|Bandundu Province","1","1"
"11200912512173","11200912512173_216661","4","216661","Province de l’Équateur","1.0","20.5","ADM1","first-order administrative division","6295630|6255146|CD|02","Earth|Africa|DR Congo|Province de l’Équateur","1","1"
"11200955233526","11200955233526_2317396","4","2317396","Bandundu Province","-4.0","18.0","ADM1","first-order administrative division","6295630|6255146|CD|01","Earth|Africa|DR Congo|Bandundu Province","1","1"
"11200955233526","11200955233526_205703","4","205703","Katanga Province","-9.0","26.0","ADM1","first-order administrative division","6295630|6255146|CD|05","Earth|Africa|DR Congo|Katanga Province","1","1"
"11200955233526","11200955233526_216139","4","216139","Eastern Province","2.5","27.0","ADM1","first-order administrative division","6295630|6255146|CD|09","Earth|Africa|Congo|Eastern Province","1","1"
"11200955233526","11200955233526_205413","4","205413","South Kivu","-3.16667","28.25","ADM1","first-order administrative division","6295630|6255146|CD|12","Earth|Africa|DR Congo|South Kivu","1","1"
"112009iati23379","112009iati23379_2317277","4","2317277","Province du Bas-Congo","-5.33333","14.33333","ADM1","first-order administrative division","6295630|6255146|CD|08","Earth|Africa|Congo|Province du Bas-Congo","1","1"
"112009iati23379","112009iati23379_214139","4","214139","Province du Kasaï-Occidental","-5.33333","21.58333","ADM1","first-order administrative division","6295630|6255146|CD|03","Earth|Africa|DR Congo|Province du Kasaï-Occidental","1","1"
"112009iati23379","112009iati23379_205413","4","205413","South Kivu","-3.16667","28.25","ADM1","first-order administrative division","6295630|6255146|CD|12","Earth|Africa|DR Congo|South Kivu","1","1"
"11200955233524","11200955233524_205703","4","205703","Katanga Province","-9.0","26.0","ADM1","first-order administrative division","6295630|6255146|CD|05","Earth|Africa|DR Congo|Katanga Province","1","1"
"1120098711972","1120098711972_216661","4","216661","Province de l’Équateur","1.0","20.5","ADM1","first-order administrative division","6295630|6255146|CD|02","Earth|Africa|DR Congo|Province de l’Équateur","1","1"
"1120098711972","1120098711972_205703","4","205703","Katanga Province","-9.0","26.0","ADM1","first-order administrative division","6295630|6255146|CD|05","Earth|Africa|DR Congo|Katanga Province","1","1"
"1120098711972","1120098711972_2314300","4","2314300","Kinshasa City","-4.375","15.97","ADM1","first-order administrative division","6295630|6255146|CD|06","Earth|Africa|DR Congo|Kinshasa City","1","1"
"1120098711972","1120098711972_209610","4","209610","Province du Maniema","-3.0","26.0","ADM1","first-order administrative division","6295630|6255146|CD|10","Earth|Africa|DR Congo|Province du Maniema","1","1"
"11200955235025","11200955235025_2314300","4","2314300","Kinshasa City","-4.375","15.97","ADM1","first-order administrative division","6295630|6255146|CD|06","Earth|Africa|DR Congo|Kinshasa City","1","1"
"1120098710818","1120098710818_2314300","4","2314300","Kinshasa City","-4.375","15.97","ADM1","first-order administrative division","6295630|6255146|CD|06","Earth|Africa|DR Congo|Kinshasa City","1","1"
"112009879491","112009879491_216661","4","216661","Province de l’Équateur","1.0","20.5","ADM1","first-order administrative division","6295630|6255146|CD|02","Earth|Africa|DR Congo|Province de l’Équateur","1","1"
"112009879491","112009879491_205703","4","205703","Katanga Province","-9.0","26.0","ADM1","first-order administrative division","6295630|6255146|CD|05","Earth|Africa|DR Congo|Katanga Province","1","1"
"112009879491","112009879491_2314300","4","2314300","Kinshasa City","-4.375","15.97","ADM1","first-order administrative division","6295630|6255146|CD|06","Earth|Africa|DR Congo|Kinshasa City","1","1"
"112009879491","112009879491_209610","4","209610","Province du Maniema","-3.0","26.0","ADM1","first-order administrative division","6295630|6255146|CD|10","Earth|Africa|DR Congo|Province du Maniema","1","1"
"112009879494","112009879494_214139","4","214139","Province du Kasaï-Occidental","-5.33333","21.58333","ADM1","first-order administrative division","6295630|6255146|CD|03","Earth|Africa|DR Congo|Province du Kasaï-Occidental","1","1"
"112009879494","112009879494_214138","4","214138","Province du Kasaï-Oriental","-4.5","24.0","ADM1","first-order administrative division","6295630|6255146|CD|04","Earth|Africa|DR Congo|Province du Kasaï-Oriental","1","1"
"112009879494","112009879494_2314300","4","2314300","Kinshasa City","-4.375","15.97","ADM1","first-order administrative division","6295630|6255146|CD|06","Earth|Africa|DR Congo|Kinshasa City","1","1"
"112009879494","112009879494_206938","4","206938","Nord Kivu","-0.66667","28.75","ADM1","first-order administrative division","6295630|6255146|CD|11","Earth|Africa|DR Congo|Nord Kivu","1","1"
"112009879494","112009879494_216139","4","216139","Eastern Province","2.5","27.0","ADM1","first-order administrative division","6295630|6255146|CD|09","Earth|Africa|Congo|Eastern Province","1","1"
"11200955217637","11200955217637_205703","4","205703","Katanga Province","-9.0","26.0","ADM1","first-order administrative division","6295630|6255146|CD|05","Earth|Africa|DR Congo|Katanga Province","1","1"
"11200955217637","11200955217637_2314300","4","2314300","Kinshasa City","-4.375","15.97","ADM1","first-order administrative division","6295630|6255146|CD|06","Earth|Africa|DR Congo|Kinshasa City","1","1"
"11200955217637","11200955217637_216139","4","216139","Eastern Province","2.5","27.0","ADM1","first-order administrative division","6295630|6255146|CD|09","Earth|Africa|Congo|Eastern Province","1","1"
"11200955217637","11200955217637_205413","4","205413","South Kivu","-3.16667","28.25","ADM1","first-order administrative division","6295630|6255146|CD|12","Earth|Africa|DR Congo|South Kivu","1","1"
"11200955233796","11200955233796_2317396","4","2317396","Bandundu Province","-4.0","18.0","ADM1","first-order administrative division","6295630|6255146|CD|01","Earth|Africa|DR Congo|Bandundu Province","1","1"
"11200955233796","11200955233796_2317277","4","2317277","Province du Bas-Congo","-5.33333","14.33333","ADM1","first-order administrative division","6295630|6255146|CD|08","Earth|Africa|Congo|Province du Bas-Congo","1","1"
"11200955233796","11200955233796_216661","4","216661","Province de l’Équateur","1.0","20.5","ADM1","first-order administrative division","6295630|6255146|CD|02","Earth|Africa|DR Congo|Province de l’Équateur","1","1"
"11200955233796","11200955233796_214139","4","214139","Province du Kasaï-Occidental","-5.33333","21.58333","ADM1","first-order administrative division","6295630|6255146|CD|03","Earth|Africa|DR Congo|Province du Kasaï-Occidental","1","1"
"11200955233796","11200955233796_214138","4","214138","Province du Kasaï-Oriental","-4.5","24.0","ADM1","first-order administrative division","6295630|6255146|CD|04","Earth|Africa|DR Congo|Province du Kasaï-Oriental","1","1"
"11200955233796","11200955233796_2314300","4","2314300","Kinshasa City","-4.375","15.97","ADM1","first-order administrative division","6295630|6255146|CD|06","Earth|Africa|DR Congo|Kinshasa City","1","1"
"11200955233796","11200955233796_206938","4","206938","Nord Kivu","-0.66667","28.75","ADM1","first-order administrative division","6295630|6255146|CD|11","Earth|Africa|DR Congo|Nord Kivu","1","1"
"11200955233796","11200955233796_205413","4","205413","South Kivu","-3.16667","28.25","ADM1","first-order administrative division","6295630|6255146|CD|12","Earth|Africa|DR Congo|South Kivu","1","1"
"11200955233658","11200955233658_2317396","4","2317396","Bandundu Province","-4.0","18.0","ADM1","first-order administrative division","6295630|6255146|CD|01","Earth|Africa|DR Congo|Bandundu Province","1","1"
"11200955233658","11200955233658_2317277","4","2317277","Province du Bas-Congo","-5.33333","14.33333","ADM1","first-order administrative division","6295630|6255146|CD|08","Earth|Africa|Congo|Province du Bas-Congo","1","1"
"11200955233658","11200955233658_214138","4","214138","Province du Kasaï-Oriental","-4.5","24.0","ADM1","first-order administrative division","6295630|6255146|CD|04","Earth|Africa|DR Congo|Province du Kasaï-Oriental","1","1"
"1120098710391","1120098710391_2314300","4","2314300","Kinshasa City","-4.375","15.97","ADM1","first-order administrative division","6295630|6255146|CD|06","Earth|Africa|DR Congo|Kinshasa City","1","1"
"1120098734813","1120098734813_205413","4","205413","South Kivu","-3.16667","28.25","ADM1","first-order administrative division","6295630|6255146|CD|12","Earth|Africa|DR Congo|South Kivu","1","1"
"1120098734811","1120098734811_214139","4","214139","Province du Kasaï-Occidental","-5.33333","21.58333","ADM1","first-order administrative division","6295630|6255146|CD|03","Earth|Africa|DR Congo|Province du Kasaï-Occidental","1","1"
"1120098734811","1120098734811_214138","4","214138","Province du Kasaï-Oriental","-4.5","24.0","ADM1","first-order administrative division","6295630|6255146|CD|04","Earth|Africa|DR Congo|Province du Kasaï-Oriental","1","1"
"1120098734811","1120098734811_206938","4","206938","Nord Kivu","-0.66667","28.75","ADM1","first-order administrative division","6295630|6255146|CD|11","Earth|Africa|DR Congo|Nord Kivu","1","1"
"1120098734811","1120098734811_216139","4","216139","Eastern Province","2.5","27.0","ADM1","first-order administrative division","6295630|6255146|CD|09","Earth|Africa|Congo|Eastern Province","1","1"
"11200912517451","11200912517451_206938","4","206938","Nord Kivu","-0.66667","28.75","ADM1","first-order administrative division","6295630|6255146|CD|11","Earth|Africa|DR Congo|Nord Kivu","1","1"
"11200912517451","11200912517451_205413","4","205413","South Kivu","-3.16667","28.25","ADM1","first-order administrative division","6295630|6255146|CD|12","Earth|Africa|DR Congo|South Kivu","1","1"
"1120098715810","1120098715810_2317396","4","2317396","Bandundu Province","-4.0","18.0","ADM1","first-order administrative division","6295630|6255146|CD|01","Earth|Africa|DR Congo|Bandundu Province","1","1"
"1120098712030","1120098712030_2317277","4","2317277","Province du Bas-Congo","-5.33333","14.33333","ADM1","first-order administrative division","6295630|6255146|CD|08","Earth|Africa|Congo|Province du Bas-Congo","1","1"
"11200912517458","11200912517458_206938","4","206938","Nord Kivu","-0.66667","28.75","ADM1","first-order administrative division","6295630|6255146|CD|11","Earth|Africa|DR Congo|Nord Kivu","1","1"
"1120094039169","1120094039169_206938","4","206938","Nord Kivu","-0.66667","28.75","ADM1","first-order administrative division","6295630|6255146|CD|11","Earth|Africa|DR Congo|Nord Kivu","1","1"
"1120094039169","1120094039169_205413","4","205413","South Kivu","-3.16667","28.25","ADM1","first-order administrative division","6295630|6255146|CD|12","Earth|Africa|DR Congo|South Kivu","1","1"
"1120098712036","1120098712036_205703","4","205703","Katanga Province","-9.0","26.0","ADM1","first-order administrative division","6295630|6255146|CD|05","Earth|Africa|DR Congo|Katanga Province","1","1"
"1120098712036","1120098712036_206938","4","206938","Nord Kivu","-0.66667","28.75","ADM1","first-order administrative division","6295630|6255146|CD|11","Earth|Africa|DR Congo|Nord Kivu","1","1"
"1120098712036","1120098712036_216139","4","216139","Eastern Province","2.5","27.0","ADM1","first-order administrative division","6295630|6255146|CD|09","Earth|Africa|Congo|Eastern Province","1","1"
"1120098712036","1120098712036_205413","4","205413","South Kivu","-3.16667","28.25","ADM1","first-order administrative division","6295630|6255146|CD|12","Earth|Africa|DR Congo|South Kivu","1","1"
"1120098715286","1120098715286_206938","4","206938","Nord Kivu","-0.66667","28.75","ADM1","first-order administrative division","6295630|6255146|CD|11","Earth|Africa|DR Congo|Nord Kivu","1","1"
"1120098715286","1120098715286_216139","4","216139","Eastern Province","2.5","27.0","ADM1","first-order administrative division","6295630|6255146|CD|09","Earth|Africa|Congo|Eastern Province","1","1"
"1120098715286","1120098715286_205413","4","205413","South Kivu","-3.16667","28.25","ADM1","first-order administrative division","6295630|6255146|CD|12","Earth|Africa|DR Congo|South Kivu","1","1"
"1120098711726","1120098711726_2317396","4","2317396","Bandundu Province","-4.0","18.0","ADM1","first-order administrative division","6295630|6255146|CD|01","Earth|Africa|DR Congo|Bandundu Province","1","1"
"1120098711726","1120098711726_205703","4","205703","Katanga Province","-9.0","26.0","ADM1","first-order administrative division","6295630|6255146|CD|05","Earth|Africa|DR Congo|Katanga Province","1","1"
"1120098711726","1120098711726_2314300","4","2314300","Kinshasa City","-4.375","15.97","ADM1","first-order administrative division","6295630|6255146|CD|06","Earth|Africa|DR Congo|Kinshasa City","1","1"
"1120098711726","1120098711726_205413","4","205413","South Kivu","-3.16667","28.25","ADM1","first-order administrative division","6295630|6255146|CD|12","Earth|Africa|DR Congo|South Kivu","1","1"
"112009878768","112009878768_205703","4","205703","Katanga Province","-9.0","26.0","ADM1","first-order administrative division","6295630|6255146|CD|05","Earth|Africa|DR Congo|Katanga Province","1","1"
"1120091254321","1120091254321_2314300","4","2314300","Kinshasa City","-4.375","15.97","ADM1","first-order administrative division","6295630|6255146|CD|06","Earth|Africa|DR Congo|Kinshasa City","1","1"
"1120098711692","1120098711692_205703","4","205703","Katanga Province","-9.0","26.0","ADM1","first-order administrative division","6295630|6255146|CD|05","Earth|Africa|DR Congo|Katanga Province","1","1"
"1120098711692","1120098711692_209610","4","209610","Province du Maniema","-3.0","26.0","ADM1","first-order administrative division","6295630|6255146|CD|10","Earth|Africa|DR Congo|Province du Maniema","1","1"
"1120098711692","1120098711692_216139","4","216139","Eastern Province","2.5","27.0","ADM1","first-order administrative division","6295630|6255146|CD|09","Earth|Africa|Congo|Eastern Province","1","1"
"1120098711692","1120098711692_205413","4","205413","South Kivu","-3.16667","28.25","ADM1","first-order administrative division","6295630|6255146|CD|12","Earth|Africa|DR Congo|South Kivu","1","1"
"1120098715289","1120098715289_209610","4","209610","Province du Maniema","-3.0","26.0","ADM1","first-order administrative division","6295630|6255146|CD|10","Earth|Africa|DR Congo|Province du Maniema","1","1"
"1120098715289","1120098715289_206938","4","206938","Nord Kivu","-0.66667","28.75","ADM1","first-order administrative division","6295630|6255146|CD|11","Earth|Africa|DR Congo|Nord Kivu","1","1"
"1120098715289","1120098715289_216139","4","216139","Eastern Province","2.5","27.0","ADM1","first-order administrative division","6295630|6255146|CD|09","Earth|Africa|Congo|Eastern Province","1","1"
"1120098715289","1120098715289_205413","4","205413","South Kivu","-3.16667","28.25","ADM1","first-order administrative division","6295630|6255146|CD|12","Earth|Africa|DR Congo|South Kivu","1","1"
"112009891684","112009891684_209610","4","209610","Province du Maniema","-3.0","26.0","ADM1","first-order administrative division","6295630|6255146|CD|10","Earth|Africa|DR Congo|Province du Maniema","1","1"
"112009891684","112009891684_206938","4","206938","Nord Kivu","-0.66667","28.75","ADM1","first-order administrative division","6295630|6255146|CD|11","Earth|Africa|DR Congo|Nord Kivu","1","1"
"112009891684","112009891684_205413","4","205413","South Kivu","-3.16667","28.25","ADM1","first-order administrative division","6295630|6255146|CD|12","Earth|Africa|DR Congo|South Kivu","1","1"
"11200955233821","11200955233821_2317277","4","2317277","Province du Bas-Congo","-5.33333","14.33333","ADM1","first-order administrative division","6295630|6255146|CD|08","Earth|Africa|Congo|Province du Bas-Congo","1","1"
"11200955233821","11200955233821_216661","4","216661","Province de l’Équateur","1.0","20.5","ADM1","first-order administrative division","6295630|6255146|CD|02","Earth|Africa|DR Congo|Province de l’Équateur","1","1"
"11200955233821","11200955233821_205703","4","205703","Katanga Province","-9.0","26.0","ADM1","first-order administrative division","6295630|6255146|CD|05","Earth|Africa|DR Congo|Katanga Province","1","1"
"11200955233821","11200955233821_206938","4","206938","Nord Kivu","-0.66667","28.75","ADM1","first-order administrative division","6295630|6255146|CD|11","Earth|Africa|DR Congo|Nord Kivu","1","1"
"11200955233821","11200955233821_205413","4","205413","South Kivu","-3.16667","28.25","ADM1","first-order administrative division","6295630|6255146|CD|12","Earth|Africa|DR Congo|South Kivu","1","1"
"11200955233829","11200955233829_206938","4","206938","Nord Kivu","-0.66667","28.75","ADM1","first-order administrative division","6295630|6255146|CD|11","Earth|Africa|DR Congo|Nord Kivu","1","1"
"11200955233829","11200955233829_216139","4","216139","Eastern Province","2.5","27.0","ADM1","first-order administrative division","6295630|6255146|CD|09","Earth|Africa|Congo|Eastern Province","1","1"
"11200955233828","11200955233828_206938","4","206938","Nord Kivu","-0.66667","28.75","ADM1","first-order administrative division","6295630|6255146|CD|11","Earth|Africa|DR Congo|Nord Kivu","1","1"
"11200955233828","11200955233828_205413","4","205413","South Kivu","-3.16667","28.25","ADM1","first-order administrative division","6295630|6255146|CD|12","Earth|Africa|DR Congo|South Kivu","1","1"
"11200955233797","11200955233797_206938","4","206938","Nord Kivu","-0.66667","28.75","ADM1","first-order administrative division","6295630|6255146|CD|11","Earth|Africa|DR Congo|Nord Kivu","1","1"
"11200955233797","11200955233797_205413","4","205413","South Kivu","-3.16667","28.25","ADM1","first-order administrative division","6295630|6255146|CD|12","Earth|Africa|DR Congo|South Kivu","1","1"
"1120098711888","1120098711888_205703","4","205703","Katanga Province","-9.0","26.0","ADM1","first-order administrative division","6295630|6255146|CD|05","Earth|Africa|DR Congo|Katanga Province","1","1"
"1120098731056","1120098731056_205703","4","205703","Katanga Province","-9.0","26.0","ADM1","first-order administrative division","6295630|6255146|CD|05","Earth|Africa|DR Congo|Katanga Province","1","1"
"1120098736845","1120098736845_2314300","4","2314300","Kinshasa City","-4.375","15.97","ADM1","first-order administrative division","6295630|6255146|CD|06","Earth|Africa|DR Congo|Kinshasa City","1","1"
"1120098736845","1120098736845_206938","4","206938","Nord Kivu","-0.66667","28.75","ADM1","first-order administrative division","6295630|6255146|CD|11","Earth|Africa|DR Congo|Nord Kivu","1","1"
"1120098715122","1120098715122_205413","4","205413","South Kivu","-3.16667","28.25","ADM1","first-order administrative division","6295630|6255146|CD|12","Earth|Africa|DR Congo|South Kivu","1","1"
"11200912533611","11200912533611_214139","4","214139","Province du Kasaï-Occidental","-5.33333","21.58333","ADM1","first-order administrative division","6295630|6255146|CD|03","Earth|Africa|DR Congo|Province du Kasaï-Occidental","1","1"
"11200955229792","11200955229792_205703","4","205703","Katanga Province","-9.0","26.0","ADM1","first-order administrative division","6295630|6255146|CD|05","Earth|Africa|DR Congo|Katanga Province","1","1"
"11200955229792","11200955229792_2314300","4","2314300","Kinshasa City","-4.375","15.97","ADM1","first-order administrative division","6295630|6255146|CD|06","Earth|Africa|DR Congo|Kinshasa City","1","1"
"11200955229792","11200955229792_209610","4","209610","Province du Maniema","-3.0","26.0","ADM1","first-order administrative division","6295630|6255146|CD|10","Earth|Africa|DR Congo|Province du Maniema","1","1"
"11200955229792","11200955229792_205413","4","205413","South Kivu","-3.16667","28.25","ADM1","first-order administrative division","6295630|6255146|CD|12","Earth|Africa|DR Congo|South Kivu","1","1"
