"project_id","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements"
"87299271316","0","POPULATION & FAMILY LIFE EDUCATION (NCDC)","1997-10-14","start-actual","","end-planned","United Nations Populations Fund","DAC","Uganda","UGA","110","Education","Completion","1997","2002","429007.583728","460542.150122"
"87299223228","0","SCHOOL HEALTH EDUCATION PROJECT","","start-actual","","end-planned","United Nations Children's Fund","DAC","Uganda","UGA","110","Education","Completion","1990","1994","9218894.44265","6555182.40714"
"87299271352","0","POPULATION SECRETARIAT","1998-06-25","start-actual","","end-planned","United Nations Populations Fund","DAC","Uganda","UGA","151","Government and civil society, general","Completion","1998","2007","3972978.42511","3334150.02125"
"872992599","1","WOMEN ENTREPRENEURSHIP DEVELOPMENT PROGRAMME","2007-12-05","start-actual","2012-06-30","end-planned","Norway","NOR","Uganda","UGA","160","Other social infrastructure and services","Completion","2007","2012","1161045.58099","834821.916775"
"87299463238","1","ENGENDERING DECENTRALIZED POVERTY RESOURCE MANAGEMENT PROJECT","2008-12-02","start-actual","2012-10-01","end-planned","European Union","DAC","Uganda","UGA","151","Government and civil society, general","Implementation","2008","2013","439608.51973","385308.283607"
"87299463239","1","SKILLS EMPOWERMENT FOR ALTERNATIVE LIVELIHOOD IN KARAMOJA REGION","2009-11-10","start-actual","2013-05-31","end-planned","European Union","DAC","Uganda","UGA","110","Education","Implementation","2009","2013","673379.518979","568179.385912"
"87299223240","0","NATIONAL POPULATION PROGRAMME (I.P.E.I.A.D)","","start-actual","","end-planned","United Nations Populations Fund","DAC","Uganda","UGA","311","Agriculture","Completion","1997","1998","429007.583728","59647.0091542"
"87299463273","0","LITERACY FOR IMPROVED CAPACITY OF CIVIL SOCIETY IN NAKAPIRIPIRIT DISTRICT","2009-11-23","start-actual","2013-05-24","end-planned","European Union","DAC","Uganda","UGA","110","Education","Implementation","2009","2013","693541.879072","394225.856509"
"87299463274","0","IMPROVED EDUCATION FOR KOTIDO","2009-12-01","start-actual","2014-07-01","end-planned","European Union","DAC","Uganda","UGA","110","Education","Implementation","2009","2014","677076.390229","513660.135465"
"87299463275","1","IMPROVED LIVELIHOOD SECURITY THROUGH PROVISION OF VOCATIONAL SKILLS","2009-11-23","start-actual","2015-06-30","end-planned","European Union","DAC","Uganda","UGA","110","Education","Implementation","2009","2015","746961.152081","562459.462084"
"87299463277","1","WORKERS' PAS-VALIDATION OF NON-FORMAL AND INFORMAL TRAINING","2010-11-30","start-actual","2015-06-30","end-planned","European Union","DAC","Uganda","UGA","110","Education","Implementation","2010","2015","717031.113123","590384.968126"
"87299463278","1","EXPANDED & COMPREHENSIVE INFORMAL & TECHNICAL EDUCATION IN N. UGANDA","2010-09-10","start-actual","2015-03-31","end-planned","European Union","DAC","Uganda","UGA","110","Education","Implementation","2010","2015","891443.504434","810495.726471"
"87299463280","1","TRANSITIONAL SKILLS TRAINING FOR EMPLOYMENT (TSTE)","2010-09-13","start-actual","2015-03-31","end-planned","European Union","DAC","Uganda","UGA","110","Education","Implementation","2010","2015","745853.641085","678127.510081"
"87299463282","1","PARTNERSHIP TO STRENGTHEN YOUTH EMPLOYMENT AND EMPOWER YOUTH VOICES","2010-09-13","start-actual","2016-05-01","end-planned","European Union","DAC","Uganda","UGA","110","Education","Implementation","2010","2016","714564.847677","633339.571829"
"87299463284","1","CREATION OF SUSTAINABLE SOURCES OF INCOME FOR THE DISADVANTAGED POPULATIONS IN THE DISTRICTS OF OYAM, APAC, AMOLATAR.","2010-09-13","start-actual","2017-03-31","end-planned","European Union","DAC","Uganda","UGA","110","Education","Implementation","2010","2017","703208.421188","411849.529265"
"87299463285","1","CREATING EMPLOYMENT OPPORTUNITIES IN PADER","2010-09-15","start-actual","2015-03-31","end-planned","European Union","DAC","Uganda","UGA","110","Education","Implementation","2010","2015","458001.988036","409505.817028"
"8729922633","0","POWER II - ADB/NDF/NORWAY/JAPAN","1990-06-14","start-actual","2006-06-30","end-planned","Nordic Development Fund","DAC","Uganda","UGA","230","Energy generation and supply","Completion","1990","2006","14118841.4715","14441944.1587"
"87299351000","0","RURAL POWER DISTRIBUTION","1999-03-20","start-actual","","end-planned","Japan","JPN","Uganda","UGA","230","Energy generation and supply","Completion","1999","1999","12475076.1492","10207464.1492"
"87299463294","1","BUILDING SKILLS-CHANGING FUTURES","2010-09-09","start-actual","2015-06-30","end-planned","European Union","DAC","Uganda","UGA","110","Education","Implementation","2010","2015","906199.198578","823912.408763"
"87299463295","1","SUPPORT TO VULNERABLE YOUTH THROUGH THE PROVISION OF NON-FORMAL SKILLS AND SUPPORT IN STARTING AN INCOME GENERATING ACTIVITY IN WEST-NILE, UGANDAA","2012-12-06","start-actual","2017-03-31","end-planned","European Union","DAC","Uganda","UGA","110","Education","Implementation","2012","2017","901309.698025","289119.789662"
"87299463296","1","EMPLOYMENT ORIENTED SKILLS DEVELOPMENT NETWORKS (EoSDN)","2012-09-01","start-actual","2016-02-29","end-planned","European Union","DAC","Uganda","UGA","110","Education","Implementation","2012","2016","583002.454128","236442.448065"
"87299463297","1","YOUTH AND INCOME IN ACHOLI SUBREGION","2012-12-08","start-actual","2017-06-30","end-planned","European Union","DAC","Uganda","UGA","110","Education","Implementation","2012","2017","721060.256112","159211.593805"
"87299463298","1","CONSOLIDATING NON-FORMAL SKILLS AND VOCATIONAL TRAINING FOR JOB CREATION AND POVERTY ALLEVIATION IN NORTHERN UGANDA","2012-12-01","start-actual","2018-03-31","end-planned","European Union","DAC","Uganda","UGA","110","Education","Implementation","2012","2018","832894.298643","214160.840757"
"87299463299","1","JOBS AND OIL: IMPROVING ACCESS TO YOUTH EMPLOYMENT IN WESTERN UGANDA","2012-12-07","start-actual","2017-12-31","end-planned","European Union","DAC","Uganda","UGA","110","Education","Implementation","2012","2017","788770.218457","131942.679901"
"87299463300","1","BUILDING SKILLS: CHANGING FUTURES 2","2012-09-01","start-actual","2018-02-28","end-planned","European Union","DAC","Uganda","UGA","110","Education","Implementation","2012","2018","900123.55325","201041.730622"
"87299463301","1","CONNECTING THE DOTS: INVESTING IN YOUTH WITH DISABILITIES FOR ENHANCED ACCESS TO EMPLOYMENT IN FOUR DISTRICTS OF RURAL UGANDA","2012-09-01","start-actual","2018-02-28","end-planned","European Union","DAC","Uganda","UGA","110","Education","Implementation","2012","2018","528777.521214","87677.709649"
"87299463302","1","YOUTH INITIATIVE FOR EMPLOYMENT AND SUSTAINABLE LIVELIHOOD DEVELOPMENT (YIELD)","2012-12-18","start-actual","2013-04-30","end-planned","European Union","DAC","Uganda","UGA","110","Education","Implementation","2012","2013","901082.564191","259009.833227"
"87299463303","1","ENHANCING LOCAL CAPACITIES FOR PROMOTING SELF RELIANCE OF CONGOLESE, RWANDAN, AND SOMALI REFUGEES IN SOUTH WESTERN UGANDA","2010-12-20","start-actual","2015-09-01","end-planned","European Union","DAC","Uganda","UGA","151","Government and civil society, general","Implementation","2010","2015","1927093.65994","1669416.61303"
"87299463304","1","ADDRESSING CHALLENGES OF MIXED MIGRATION FLOWS IN UGANDA","2011-06-03","start-actual","2014-12-31","end-planned","European Union","DAC","Uganda","UGA","151","Government and civil society, general","Implementation","2011","2014","2130681.818","1344003.90743"
"87299463305","0","PROMOTING FULL AND EQUAL ENJOYMENT OF HUMAN RIGHTS BY PERSONS LIVING WITH AND AFFECTED BY ALBINISM IN BUGISU AND SEBEI","2012-03-29","start-actual","2015-12-31","end-planned","European Union","DAC","Uganda","UGA","151","Government and civil society, general","Implementation","2012","2015","121452.021574","95032.5047719"
"87299463306","1","MAINSTREAMING WOMENΓÇÕS RIGHTS IN HEALTH AND COMMUNITY RESPONSES TO VIOLENCE AGAINST WOMEN UGANDA: KAPCHWORA AND BUKWO DISTRICTS","2012-03-27","start-actual","2015-12-31","end-planned","European Union","DAC","Uganda","UGA","151","Government and civil society, general","Implementation","2012","2015","121452.021574","95032.5047719"
"87299463307","1","PROMOTION AND PROTECTION OF RIGHTS OF PERSONS WITH DISABILITIES FOR EFFECTIVE PARTICIPATION IN DEVELOPMENT, DEMOCRATIC PROCESSES AND THE RULE OF LAW","2012-03-30","start-actual","2015-12-31","end-planned","European Union","DAC","Uganda","UGA","151","Government and civil society, general","Implementation","2012","2015","103007.934191","80600.0686438"
"87299463308","0","WATER SUPPLY AND SANITATION DEVELOPMENT IN SMALL TOWNS AND RURAL GROWTH CENTRES","2012-12-17","start-actual","2018-12-17","end-planned","European Union","DAC","Uganda","UGA","140","Water supply and sanitation","Implementation","2012","2018","36653896.3943","14921279.7946"
"87299463309","1","EU WATER FACILITY","2004-12-15","start-actual","2017-12-31","end-planned","European Union","DAC","Uganda","UGA","140","Water supply and sanitation","Implementation","2004","2017","47607892.3417","30288498.8824"
"87299463313","0","REGIONAL CASSAVA INITIATIVE IN SUPPORT OF VULNERABLE SMALLHOLDERS IN CENTRAL AND EASTERN AFRICA","","start-actual","2013-10-19","end-planned","European Union","DAC","Uganda","UGA","311","Agriculture","Implementation","2010","2013","6848581.71414","3145266.51796"
"87299463314","1","FARMER'S VOICE ""IMPROVING FOOD SECURITY GOVERNANCE IN EAST AFRICA""","2012-12-20","start-actual","2014-12-20","end-planned","European Union","DAC","Uganda","UGA","311","Agriculture","Implementation","2012","2014","1521641.44181","755145.988117"
"87299463315","1","GCCA-GLOBAL CLIMATE CHANGE ALLIANCE-CONTRIBUTION AGREEMENT WITH FAO","2012-01-01","start-actual","2016-07-09","end-planned","European Union","DAC","Uganda","UGA","140","Water supply and sanitation","Implementation","2012","2016","13990001.1422","4751625.28802"
"87299463327","0","SECTOR BUDGET SUPPORT TO THE PROGRAMME FOR MODERNISATION OF AGRICULTURE","2004-12-23","start-actual","2009-12-31","end-planned","European Union","DAC","Uganda","UGA","311","Agriculture","Completion","2004","2010","27219942.394","24590439.8517"
"87299463328","0","TECHNICAL ASSISTANCE TO THE ROAD AGENCY FORMATION UNIT┬á","2004-04-26","start-actual","2012-12-31","end-planned","European Union","DAC","Uganda","UGA","210","Transport and storage","Completion","2004","2012","4105944.50254","4171172.18034"
"87299463332","0","CIVIL SOCIETY CAPACITY BUILDING PROGRAMME","","start-actual","","end-planned","European Union","DAC","Uganda","UGA","151","Government and civil society, general","Completion","2005","2006","10725767.4063","9931459.35675"
"87299463333","0","SUPPORT TO FEASIBLE FINANCIAL INSTITUTIONS AND CAPACITY BUILDING EFFORTS (SUFFICE), PHASE II","2003-07-08","start-actual","2011-12-31","end-planned","European Union","DAC","Uganda","UGA","331","Trade policy and regulations","Completion","2003","2012","1126955.87717","1138221.76479"
"8729922690","1","MID WESTERN TOWNS WATER AND SANITATION","2000-08-02","start-actual","2007-08-31","end-planned","European Union","DAC","Uganda","UGA","140","Water supply and sanitation","Completion","2000","2009","17227624.2774","21203118.6929"
"87299311632","0","FARMING SYSTEMS SUPPORT PROGRAMME","","start-actual","","end-planned","European Union","DAC","Uganda","UGA","311","Agriculture","Completion","1987","1994","20854320.92","19922349.5965"
"87299463348","1","KATAKWI DECENTRALISATION SUPPORT PROJECT - UGANDA","2003-02-18","start-actual","","end-planned","European Union","DAC","Uganda","UGA","151","Government and civil society, general","Completion","2003","2011","711227.750066","593100.367602"
"87299463349","1","SUSTAINABLE HEALTH FOR DISADVANTAGED GROUPS IN SOROTI DISTRICT, UGANDA","2005-12-21","start-actual","2011-06-30","end-planned","European Union","DAC","Uganda","UGA","120","Health","Completion","2005","2011","1015128.39353","1060658.48755"
"87299463350","1","COMMUNITY REHABILITATION PROGRAMME IN ACHOLILAND, NORTHERN UGANDA","2005-12-21","start-actual","","end-planned","European Union","DAC","Uganda","UGA","311","Agriculture","Completion","2005","2012","916372.000972","944804.323674"
"87299463351","1","ESTABLISHING AN EXPORT MARKET FOR CERTIFIED RESPONSIBLE COFFEE WITH SMALLHOLDER PRODUCER GROUPS IN UGANDA","2005-12-25","start-actual","2011-08-09","end-planned","European Union","DAC","Uganda","UGA","311","Agriculture","Completion","2005","2011","765590.048175","963685.370772"
"87299463352","0","THEME III/ INFECTIOUS DISEASES NETWORK FOR TREATMENT AND RESEARCH IN AFRICA (INTERACT)","2006-12-28","start-actual","2013-12-31","end-planned","European Union","DAC","Uganda","UGA","120","Health","Completion","2006","2013","6953589.30816","6644673.18363"
"87299451507","0","DEVELOPMENT OF UGANDA PETROLEUM INSTITUTE","2002-01-02","start-actual","","end-planned","United Kingdom|International Development Association","GBR|DAC","Uganda","UGA","110","Education","Completion","2002","2012","13578137.5786",""
"8729922238","0","FURNITURE FOR PRIMARY SCHOOLS","2002-01-02","start-actual","","end-planned","Netherlands","NLD","Uganda","UGA","110","Education","Implementation","2002","2010","6646736.86141","46575466.8751"
"87299211147","1","SUPPORT TO THERMAL POWER GENERATION","2007-06-27","start-actual","2013-12-13","end-planned","International Development Association|Norway","NOR|DAC","Uganda","UGA","230","Energy generation and supply","Completion","2007","2013","323303472.348","24863809.1617"
"87299463388","1","SECURING A STRONGER FUTURE FOR POOR AND DISADVANTAGED GROUPS AT HIGH RISK OF MORTALITY AND MORBIDITY IN 18 DISTRICTS IN UGANDA","2006-12-19","start-actual","","end-planned","European Union","DAC","Uganda","UGA","120","Health","Completion","2006","2012","962535.995963","932882.163685"
"87299463392","1","AVERTING MATERNAL DEATH AND DISABILITY THROUGH PROVISION OF EMERGENCY OBSTETRIC CARE SERVICES TO REFUGEES, INTERNALLY DISPLACED PERSONS AND THE SURROUNDING HOST COMMUNITIES IN TANZANIA, UGANDA, SOUTHERN SUDAN, AND THE DEMOCRATIC REPUBLIC OF CONGO","2003-12-12","start-actual","2009-09-30","end-planned","European Union","DAC","Uganda","UGA","120","Health","Completion","2003","2009","2369573.35713","2314130.09717"
"87299463390","1","IMPROVING ACCESS AND QUALITY OF REPRODUCTIVE HEALTH SERVICES FOR OYAM DISTRICT-UGANDA","2007-09-07","start-actual","2011-12-31","end-planned","European Union","DAC","Uganda","UGA","120","Health","Completion","2007","2011","2975304.00851","2860071.58342"
